用户名,ID,问题,问题链接,评论,时间,回答链接
William,flyhero,为什么新加坡不对中国免签？,https://www.zhihu.com/question/263809497,冷知识：\n疫情前新加坡只有去一个国家需要签证，朝鲜 ；\n疫情后变成两个国家， 中国 朝鲜 ；,2023-06-13 16:43,https://www.zhihu.com/answer/3072038890
